Home Team,Away Team,Score,Half Time Score,Match Excitement,Home Team Rating,Away Team Rating,Home Team Possession %,Away Team Possession %,Home Team Off Target Shots,Home Team On Target Shots,Home Team Total Shots,Home Team Blocked Shots,Home Team Corners,Home Team Throw Ins,Home Team Pass Success %,Home Team Aerials Won,Home Team Clearances,Home Team Fouls,Home Team Yellow Cards,Home Team Second Yellow Cards,Home Team Red Cards,Away Team Off Target Shots,Away Team On Target Shots,Away Team Total Shots,Away Team Blocked Shots,Away Team Corners,Away Team Throw Ins,Away Team Pass Success %,Away Team Aerials Won,Away Team Clearances,Away Team Fouls,Away Team Yellow Cards,Away Team Second Yellow Cards,Away Team Red Cards
ATLETICO MADRID,CÓRDOBA,4-2,1-0,8.0,7.0,5.7,61,39,4.0,8.0,16.0,4.0,4.0,25.0,85.0,15.0,7.0,13.0,0.0,0.0,0.0,3.0,4.0,8.0,1.0,5.0,17.0,74.0,18.0,29.0,13.0,2.0,0.0,0.0
BARCELONA,CELTA,0-1,0-0,5.4,6.5,6.7,67,33,10.0,9.0,19.0,0.0,9.0,24.0,82.0,16.0,11.0,10.0,1.0,0.0,0.0,2.0,4.0,10.0,4.0,5.0,16.0,63.0,13.0,30.0,29.0,2.0,0.0,0.0
REAL SOCIEDAD,MÁLAGA,0-1,0-0,3.1,5.4,7.4,55,45,2.0,2.0,4.0,2.0,6.0,21.0,75.0,20.0,16.0,18.0,2.0,0.0,0.0,3.0,2.0,6.0,1.0,3.0,26.0,73.0,14.0,29.0,22.0,5.0,0.0,0.0
ATHLETIC,SEVILLA FC,1-0,1-0,2.6,6.7,5.8,43,57,4.0,2.0,9.0,3.0,4.0,24.0,63.0,23.0,27.0,24.0,4.0,0.0,0.0,3.0,1.0,4.0,0.0,8.0,28.0,73.0,28.0,15.0,11.0,3.0,0.0,0.0
VILLARREAL,VALENCIA,1-3,0-1,6.2,5.3,7.3,63,37,3.0,4.0,14.0,7.0,11.0,23.0,79.0,13.0,11.0,12.0,2.0,0.0,0.0,2.0,3.0,6.0,1.0,4.0,26.0,71.0,13.0,28.0,15.0,3.0,0.0,0.0
LEVANTE,ALMERÍA,2-1,1-0,5.8,6.4,5.6,42,58,3.0,5.0,11.0,3.0,3.0,24.0,71.0,24.0,23.0,17.0,3.0,0.0,0.0,4.0,5.0,14.0,5.0,6.0,22.0,79.0,16.0,13.0,17.0,2.0,0.0,0.0
ELCHE,ESPANYOL,2-1,1-0,7.4,6.3,5.4,39,61,4.0,4.0,10.0,2.0,4.0,21.0,72.0,17.0,37.0,19.0,4.0,2.0,0.0,4.0,5.0,15.0,6.0,10.0,24.0,78.0,17.0,14.0,10.0,2.0,0.0,0.0
RAYO VALLECANO,EIBAR,2-3,0-1,7.8,5.6,6.1,71,29,7.0,6.0,16.0,3.0,11.0,47.0,79.0,16.0,4.0,10.0,1.0,0.0,0.0,3.0,5.0,8.0,0.0,2.0,22.0,60.0,16.0,40.0,14.0,2.0,0.0,0.0
CÓRDOBA,DEPORTIVO,0-0,0-0,2.6,6.6,5.6,68,32,6.0,6.0,14.0,2.0,3.0,35.0,84.0,21.0,23.0,10.0,4.0,0.0,0.0,3.0,2.0,6.0,1.0,2.0,40.0,59.0,21.0,24.0,5.0,1.0,1.0,0.0
ALMERÍA,BARCELONA,1-2,1-0,6.1,5.3,6.9,27,73,3.0,2.0,6.0,1.0,4.0,31.0,60.0,10.0,25.0,16.0,2.0,0.0,0.0,11.0,6.0,18.0,1.0,5.0,13.0,88.0,17.0,20.0,9.0,0.0,0.0,0.0
GETAFE,ELCHE,0-0,0-0,2.8,6.1,7.2,55,45,11.0,3.0,17.0,3.0,9.0,22.0,74.0,28.0,14.0,11.0,1.0,0.0,0.0,4.0,5.0,11.0,2.0,2.0,26.0,71.0,20.0,25.0,8.0,2.0,0.0,0.0
REAL MADRID,RAYO VALLECANO,5-1,2-1,7.6,7.8,4.8,44,56,4.0,11.0,16.0,1.0,4.0,23.0,81.0,12.0,16.0,12.0,0.0,0.0,0.0,7.0,6.0,15.0,2.0,6.0,21.0,88.0,9.0,10.0,15.0,4.0,0.0,0.0
MÁLAGA,EIBAR,2-1,0-1,6.3,7.4,4.3,56,44,6.0,8.0,15.0,1.0,5.0,28.0,77.0,14.0,16.0,9.0,3.0,0.0,0.0,2.0,3.0,7.0,2.0,3.0,22.0,67.0,14.0,12.0,15.0,3.0,1.0,0.0
CELTA,GRANADA,0-0,0-0,2.4,7.0,5.6,65,35,8.0,5.0,17.0,4.0,6.0,25.0,81.0,20.0,13.0,14.0,1.0,0.0,0.0,5.0,1.0,8.0,2.0,2.0,27.0,64.0,13.0,20.0,17.0,4.0,0.0,0.0
SEVILLA FC,LEVANTE,1-1,1-0,5.2,6.8,6.1,60,40,8.0,6.0,15.0,1.0,6.0,17.0,81.0,17.0,27.0,13.0,2.0,0.0,0.0,7.0,5.0,17.0,5.0,5.0,17.0,72.0,23.0,33.0,10.0,6.0,0.0,0.0
ESPANYOL,VILLARREAL,1-1,0-0,4.7,6.3,6.6,57,43,7.0,4.0,11.0,0.0,6.0,37.0,67.0,26.0,13.0,16.0,3.0,0.0,0.0,3.0,5.0,9.0,1.0,7.0,21.0,62.0,22.0,48.0,25.0,3.0,0.0,0.0
VALENCIA,ATHLETIC,0-0,0-0,1.5,6.8,6.4,49,51,6.0,1.0,8.0,1.0,2.0,29.0,69.0,19.0,20.0,13.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,4.0,32.0,71.0,26.0,21.0,17.0,2.0,0.0,0.0
REAL SOCIEDAD,ATLETICO MADRID,2-1,1-1,5.4,7.0,5.1,55,45,5.0,5.0,11.0,1.0,2.0,39.0,77.0,13.0,26.0,17.0,2.0,0.0,0.0,2.0,2.0,4.0,0.0,1.0,39.0,70.0,23.0,30.0,17.0,7.0,1.0,0.0
ATHLETIC,ESPANYOL,3-1,2-0,5.8,7.4,5.4,54,46,3.0,5.0,9.0,1.0,5.0,28.0,77.0,24.0,21.0,15.0,1.0,0.0,0.0,4.0,3.0,8.0,1.0,3.0,25.0,73.0,20.0,13.0,18.0,5.0,0.0,0.0
ATLETICO MADRID,MÁLAGA,3-1,2-0,5.6,6.9,5.0,48,52,5.0,5.0,11.0,1.0,4.0,31.0,77.0,11.0,9.0,19.0,2.0,1.0,0.0,1.0,1.0,4.0,3.0,3.0,16.0,80.0,8.0,16.0,14.0,4.0,1.0,0.0
EIBAR,REAL MADRID,0-4,0-2,5.9,4.1,8.7,38,62,5.0,2.0,10.0,3.0,4.0,25.0,73.0,14.0,7.0,16.0,4.0,0.0,0.0,9.0,8.0,19.0,2.0,2.0,16.0,86.0,12.0,22.0,9.0,2.0,0.0,0.0
BARCELONA,SEVILLA FC,5-1,1-0,5.7,9.1,4.7,70,30,3.0,10.0,16.0,3.0,5.0,23.0,91.0,5.0,14.0,8.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,16.0,77.0,4.0,16.0,21.0,2.0,0.0,0.0
DEPORTIVO,REAL SOCIEDAD,0-0,0-0,3.2,6.6,6.4,53,47,2.0,4.0,11.0,5.0,8.0,25.0,77.0,16.0,30.0,14.0,3.0,0.0,0.0,9.0,5.0,17.0,3.0,6.0,31.0,72.0,19.0,35.0,11.0,1.0,0.0,0.0
RAYO VALLECANO,CELTA,1-0,1-0,3.8,6.3,5.0,44,56,5.0,3.0,9.0,1.0,2.0,31.0,58.0,24.0,24.0,14.0,6.0,0.0,0.0,10.0,4.0,15.0,1.0,9.0,34.0,67.0,28.0,12.0,16.0,5.0,0.0,0.0
LEVANTE,VALENCIA,2-1,0-0,5.7,6.3,5.7,31,69,3.0,5.0,10.0,2.0,4.0,17.0,61.0,15.0,25.0,20.0,2.0,0.0,0.0,6.0,6.0,17.0,5.0,5.0,26.0,85.0,12.0,12.0,18.0,1.0,0.0,0.0
ELCHE,CÓRDOBA,2-2,0-1,7.4,5.7,5.8,53,47,6.0,6.0,17.0,5.0,6.0,24.0,78.0,20.0,10.0,16.0,3.0,0.0,0.0,5.0,3.0,10.0,2.0,2.0,15.0,78.0,20.0,29.0,14.0,4.0,0.0,0.0
VILLARREAL,GETAFE,2-1,2-0,5.5,6.8,6.2,53,47,5.0,4.0,10.0,1.0,7.0,31.0,75.0,14.0,18.0,15.0,3.0,0.0,0.0,4.0,5.0,13.0,4.0,4.0,36.0,72.0,10.0,20.0,14.0,2.0,0.0,0.0
GRANADA,ALMERÍA,0-0,0-0,3.5,6.8,5.6,61,39,8.0,11.0,24.0,5.0,10.0,23.0,82.0,24.0,18.0,10.0,4.0,0.0,0.0,2.0,1.0,3.0,0.0,5.0,19.0,66.0,11.0,32.0,7.0,1.0,1.0,0.0
REAL SOCIEDAD,ELCHE,3-0,2-0,5.2,7.2,5.5,51,49,2.0,8.0,12.0,2.0,2.0,25.0,76.0,23.0,18.0,15.0,2.0,0.0,0.0,8.0,5.0,13.0,0.0,1.0,23.0,75.0,14.0,11.0,15.0,4.0,0.0,0.0
GETAFE,ATHLETIC,1-2,0-1,6.3,5.8,6.7,49,51,2.0,7.0,14.0,5.0,2.0,27.0,74.0,16.0,11.0,12.0,7.0,0.0,0.0,3.0,3.0,8.0,2.0,4.0,17.0,75.0,18.0,30.0,15.0,5.0,0.0,0.0
ESPANYOL,LEVANTE,2-1,2-1,5.3,6.2,5.9,57,43,3.0,4.0,10.0,3.0,5.0,40.0,63.0,24.0,35.0,21.0,2.0,0.0,0.0,8.0,3.0,16.0,5.0,6.0,39.0,52.0,33.0,31.0,10.0,3.0,0.0,0.0
MÁLAGA,REAL MADRID,1-2,0-1,7.9,5.6,6.5,42,58,4.0,7.0,12.0,1.0,5.0,21.0,82.0,5.0,14.0,17.0,2.0,0.0,0.0,9.0,9.0,21.0,3.0,6.0,15.0,88.0,11.0,22.0,11.0,3.0,1.0,0.0
CELTA,EIBAR,0-1,0-1,4.6,6.2,5.4,73,27,11.0,9.0,29.0,9.0,15.0,25.0,86.0,17.0,8.0,10.0,4.0,0.0,0.0,4.0,2.0,8.0,2.0,1.0,14.0,61.0,19.0,34.0,21.0,5.0,0.0,0.0
ATLETICO MADRID,DEPORTIVO,2-0,1-0,3.8,7.3,5.7,53,47,4.0,4.0,9.0,1.0,5.0,34.0,85.0,12.0,21.0,15.0,2.0,0.0,0.0,1.0,1.0,3.0,2.0,3.0,31.0,80.0,7.0,19.0,18.0,2.0,0.0,0.0
SEVILLA FC,GRANADA,5-1,1-1,6.8,8.0,4.9,65,35,3.0,8.0,13.0,2.0,7.0,20.0,81.0,19.0,6.0,18.0,1.0,0.0,0.0,3.0,4.0,9.0,2.0,4.0,22.0,67.0,21.0,35.0,20.0,2.0,0.0,0.0
CÓRDOBA,VILLARREAL,0-2,0-1,4.0,5.5,7.1,51,49,2.0,2.0,11.0,7.0,9.0,32.0,76.0,21.0,16.0,7.0,3.0,0.0,0.0,3.0,7.0,10.0,0.0,8.0,23.0,78.0,23.0,27.0,13.0,2.0,0.0,0.0
VALENCIA,BARCELONA,0-1,0-0,4.1,6.3,6.8,29,71,6.0,4.0,12.0,2.0,5.0,16.0,74.0,11.0,27.0,10.0,4.0,0.0,0.0,5.0,3.0,11.0,3.0,8.0,18.0,87.0,10.0,11.0,9.0,4.0,0.0,0.0
ALMERÍA,RAYO VALLECANO,0-1,0-0,3.3,5.8,7.0,44,56,7.0,1.0,11.0,3.0,5.0,33.0,65.0,25.0,28.0,13.0,4.0,0.0,0.0,5.0,4.0,11.0,2.0,6.0,32.0,73.0,9.0,22.0,12.0,4.0,0.0,0.0
ELCHE,ATLETICO MADRID,0-2,0-1,3.2,5.3,7.4,43,57,5.0,1.0,8.0,2.0,6.0,29.0,76.0,10.0,11.0,18.0,2.0,0.0,0.0,0.0,3.0,4.0,1.0,1.0,20.0,81.0,14.0,27.0,15.0,0.0,0.0,0.0
ATHLETIC,CÓRDOBA,0-1,0-1,3.6,5.0,7.1,68,32,8.0,3.0,15.0,4.0,15.0,19.0,83.0,22.0,13.0,13.0,4.0,0.0,0.0,3.0,3.0,7.0,1.0,4.0,21.0,66.0,25.0,50.0,14.0,6.0,0.0,0.0
REAL MADRID,CELTA,3-0,1-0,5.9,8.4,4.3,49,51,6.0,11.0,20.0,3.0,8.0,15.0,82.0,14.0,14.0,15.0,4.0,0.0,0.0,4.0,0.0,9.0,5.0,7.0,17.0,82.0,16.0,25.0,21.0,4.0,0.0,0.0
DEPORTIVO,MÁLAGA,0-1,0-1,3.6,5.9,6.5,57,43,6.0,6.0,14.0,2.0,5.0,40.0,77.0,14.0,27.0,14.0,4.0,0.0,0.0,4.0,3.0,8.0,1.0,5.0,32.0,66.0,23.0,26.0,15.0,3.0,0.0,0.0
RAYO VALLECANO,SEVILLA FC,0-1,0-1,3.5,5.7,6.0,60,40,5.0,3.0,11.0,3.0,6.0,30.0,74.0,11.0,20.0,14.0,4.0,0.0,0.0,4.0,6.0,11.0,1.0,2.0,32.0,61.0,21.0,30.0,19.0,7.0,1.0,0.0
BARCELONA,ESPANYOL,5-1,1-1,5.9,8.8,4.8,79,21,5.0,7.0,15.0,3.0,5.0,16.0,91.0,3.0,9.0,6.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,18.0,65.0,3.0,26.0,11.0,4.0,0.0,0.0
VILLARREAL,REAL SOCIEDAD,4-0,0-0,7.0,8.7,4.3,56,44,7.0,9.0,24.0,8.0,8.0,34.0,78.0,18.0,20.0,14.0,2.0,0.0,0.0,3.0,2.0,12.0,7.0,2.0,26.0,71.0,22.0,35.0,8.0,2.0,0.0,0.0
GRANADA,VALENCIA,1-1,0-0,4.6,6.7,6.3,38,62,4.0,2.0,9.0,3.0,4.0,33.0,69.0,19.0,27.0,20.0,4.0,0.0,0.0,3.0,1.0,9.0,5.0,4.0,20.0,79.0,24.0,16.0,9.0,4.0,0.0,1.0
EIBAR,ALMERÍA,5-2,3-1,7.6,7.2,4.7,44,56,7.0,7.0,16.0,2.0,7.0,20.0,65.0,22.0,12.0,18.0,4.0,0.0,0.0,8.0,3.0,14.0,3.0,3.0,26.0,72.0,13.0,22.0,12.0,3.0,0.0,0.0
LEVANTE,GETAFE,1-1,0-0,4.0,6.3,6.0,48,52,8.0,3.0,16.0,5.0,4.0,33.0,66.0,29.0,9.0,14.0,3.0,0.0,0.0,2.0,2.0,6.0,2.0,0.0,30.0,68.0,33.0,32.0,17.0,4.0,0.0,0.0
ALMERÍA,REAL MADRID,1-4,1-2,6.8,4.5,7.2,39,61,9.0,3.0,16.0,4.0,2.0,14.0,70.0,8.0,27.0,14.0,4.0,0.0,0.0,4.0,8.0,15.0,3.0,8.0,33.0,80.0,12.0,22.0,8.0,4.0,0.0,0.0
GETAFE,BARCELONA,0-0,0-0,2.6,6.5,6.6,24,76,1.0,2.0,4.0,1.0,4.0,18.0,62.0,7.0,31.0,24.0,2.0,0.0,0.0,11.0,2.0,23.0,10.0,5.0,23.0,87.0,13.0,12.0,8.0,0.0,0.0,0.0
VALENCIA,RAYO VALLECANO,3-0,3-0,5.4,6.8,5.1,40,60,7.0,6.0,14.0,1.0,6.0,20.0,71.0,19.0,24.0,16.0,4.0,1.0,0.0,7.0,4.0,19.0,8.0,2.0,21.0,80.0,14.0,14.0,14.0,3.0,0.0,0.0
CÓRDOBA,LEVANTE,0-0,0-0,2.8,6.8,5.3,61,39,7.0,4.0,12.0,1.0,7.0,28.0,77.0,24.0,31.0,6.0,0.0,0.0,0.0,4.0,4.0,12.0,4.0,6.0,28.0,62.0,33.0,21.0,19.0,3.0,0.0,0.0
MÁLAGA,CELTA,1-0,1-0,4.1,6.7,6.0,42,58,5.0,4.0,11.0,2.0,1.0,27.0,71.0,15.0,19.0,15.0,5.0,0.0,0.0,4.0,8.0,14.0,2.0,9.0,30.0,81.0,14.0,14.0,13.0,4.0,0.0,0.0
ESPANYOL,GRANADA,2-1,1-0,6.5,6.3,5.9,43,57,7.0,4.0,12.0,1.0,2.0,28.0,67.0,19.0,20.0,13.0,2.0,0.0,0.0,1.0,6.0,7.0,0.0,3.0,26.0,77.0,31.0,37.0,19.0,5.0,1.0,0.0
SEVILLA FC,EIBAR,0-0,0-0,2.3,6.2,6.0,66,34,7.0,2.0,16.0,7.0,11.0,25.0,79.0,25.0,12.0,11.0,3.0,0.0,0.0,3.0,2.0,6.0,1.0,2.0,23.0,62.0,22.0,36.0,17.0,6.0,0.0,0.0
ATLETICO MADRID,VILLARREAL,0-1,0-0,3.5,5.7,7.5,56,44,8.0,2.0,11.0,1.0,7.0,31.0,78.0,16.0,14.0,15.0,4.0,0.0,0.0,2.0,4.0,7.0,1.0,2.0,31.0,73.0,23.0,25.0,16.0,3.0,0.0,0.0
REAL SOCIEDAD,ATHLETIC,1-1,1-0,4.9,6.5,6.4,48,52,6.0,4.0,14.0,4.0,3.0,29.0,64.0,32.0,28.0,12.0,0.0,0.0,0.0,5.0,5.0,12.0,2.0,6.0,36.0,62.0,21.0,20.0,21.0,4.0,1.0,0.0
DEPORTIVO,ELCHE,1-0,1-0,3.4,6.4,6.0,53,47,8.0,3.0,16.0,5.0,7.0,32.0,71.0,12.0,27.0,19.0,5.0,0.0,0.0,4.0,4.0,10.0,2.0,5.0,32.0,65.0,11.0,22.0,19.0,2.0,0.0,0.0
CELTA,ALMERÍA,0-1,0-1,3.6,5.5,6.7,75,25,11.0,4.0,20.0,5.0,17.0,29.0,83.0,21.0,11.0,10.0,6.0,0.0,0.0,1.0,2.0,4.0,1.0,2.0,15.0,48.0,25.0,47.0,19.0,4.0,0.0,0.0
BARCELONA,CÓRDOBA,5-0,1-0,6.5,8.7,4.7,75,25,5.0,9.0,16.0,2.0,8.0,17.0,89.0,8.0,5.0,14.0,1.0,0.0,0.0,4.0,2.0,7.0,1.0,0.0,21.0,75.0,5.0,26.0,5.0,0.0,0.0,0.0
LEVANTE,REAL SOCIEDAD,1-1,0-0,4.2,6.0,5.9,42,58,8.0,2.0,11.0,1.0,3.0,29.0,68.0,25.0,16.0,16.0,3.0,0.0,0.0,1.0,2.0,3.0,1.0,4.0,27.0,75.0,29.0,33.0,20.0,5.0,0.0,0.0
EIBAR,VALENCIA,0-1,0-0,2.8,5.3,6.6,58,42,4.0,2.0,8.0,2.0,2.0,43.0,68.0,18.0,27.0,16.0,7.0,0.0,0.0,6.0,3.0,10.0,1.0,5.0,29.0,58.0,25.0,26.0,8.0,3.0,0.0,0.0
RAYO VALLECANO,ESPANYOL,1-3,1-1,6.1,5.2,6.7,74,26,8.0,5.0,16.0,3.0,4.0,35.0,82.0,16.0,23.0,11.0,3.0,0.0,0.0,2.0,5.0,8.0,1.0,5.0,28.0,52.0,15.0,34.0,20.0,5.0,1.0,0.0
VILLARREAL,DEPORTIVO,3-0,1-0,5.3,7.2,5.2,54,46,3.0,9.0,16.0,4.0,5.0,14.0,78.0,24.0,12.0,16.0,1.0,0.0,1.0,5.0,2.0,11.0,4.0,2.0,16.0,79.0,21.0,16.0,15.0,3.0,0.0,0.0
GRANADA,GETAFE,1-1,1-0,4.3,6.3,6.6,47,53,6.0,3.0,13.0,4.0,3.0,27.0,74.0,19.0,34.0,19.0,4.0,0.0,0.0,6.0,4.0,12.0,2.0,5.0,22.0,73.0,26.0,23.0,8.0,3.0,0.0,0.0
ELCHE,MÁLAGA,1-2,1-0,5.6,5.0,6.9,45,55,4.0,3.0,10.0,3.0,5.0,23.0,67.0,18.0,15.0,21.0,3.0,0.0,0.0,7.0,9.0,18.0,2.0,3.0,21.0,76.0,15.0,19.0,13.0,3.0,0.0,0.0
ATHLETIC,ATLETICO MADRID,1-4,1-0,4.7,4.7,7.9,57,43,2.0,2.0,4.0,0.0,3.0,47.0,70.0,27.0,11.0,12.0,3.0,0.0,0.0,1.0,4.0,5.0,0.0,1.0,22.0,62.0,24.0,34.0,14.0,4.0,0.0,0.0
REAL MADRID,SEVILLA FC,2-1,2-0,6.4,6.7,5.8,60,40,6.0,4.0,14.0,4.0,4.0,16.0,87.0,12.0,26.0,9.0,3.0,0.0,0.0,8.0,3.0,15.0,4.0,6.0,21.0,77.0,11.0,11.0,21.0,6.0,0.0,0.0
ATLETICO MADRID,LEVANTE,3-1,1-0,6.4,7.4,5.5,64,36,6.0,5.0,13.0,2.0,7.0,18.0,86.0,26.0,20.0,6.0,2.0,0.0,0.0,4.0,4.0,10.0,2.0,6.0,29.0,72.0,21.0,22.0,10.0,3.0,0.0,0.0
SEVILLA FC,CELTA,1-0,1-0,4.1,7.0,5.6,54,46,6.0,4.0,10.0,0.0,1.0,15.0,74.0,17.0,25.0,28.0,4.0,0.0,0.0,8.0,2.0,16.0,6.0,8.0,27.0,71.0,16.0,19.0,17.0,5.0,0.0,1.0
ELCHE,VILLARREAL,2-2,2-2,8.1,6.6,5.8,48,52,7.0,8.0,18.0,3.0,6.0,19.0,75.0,19.0,24.0,15.0,4.0,0.0,0.0,6.0,5.0,18.0,7.0,8.0,24.0,75.0,18.0,13.0,13.0,2.0,0.0,0.0
DEPORTIVO,ATHLETIC,1-0,1-0,3.1,7.3,5.5,45,55,3.0,4.0,8.0,1.0,5.0,27.0,63.0,18.0,33.0,20.0,1.0,0.0,0.0,6.0,4.0,12.0,2.0,2.0,41.0,68.0,30.0,19.0,16.0,1.0,0.0,0.0
MÁLAGA,ALMERÍA,1-2,0-1,5.2,5.5,6.0,67,33,4.0,6.0,14.0,4.0,7.0,34.0,77.0,14.0,14.0,19.0,5.0,0.0,0.0,2.0,4.0,6.0,0.0,1.0,26.0,53.0,15.0,35.0,17.0,5.0,1.0,0.0
GETAFE,RAYO VALLECANO,1-2,1-1,6.6,5.0,8.1,35,65,3.0,4.0,12.0,5.0,6.0,25.0,73.0,12.0,17.0,23.0,3.0,0.0,0.0,6.0,7.0,16.0,3.0,4.0,22.0,85.0,17.0,16.0,12.0,2.0,0.0,0.0
VALENCIA,REAL MADRID,2-1,0-1,6.7,6.2,6.1,40,60,5.0,3.0,11.0,3.0,3.0,7.0,70.0,19.0,40.0,24.0,6.0,0.0,0.0,6.0,8.0,19.0,5.0,11.0,27.0,79.0,14.0,18.0,17.0,3.0,0.0,0.0
ESPANYOL,EIBAR,1-2,0-2,6.3,5.8,6.7,58,42,7.0,6.0,15.0,2.0,6.0,31.0,71.0,28.0,11.0,9.0,1.0,0.0,0.0,5.0,6.0,13.0,2.0,3.0,25.0,67.0,22.0,34.0,15.0,1.0,0.0,0.0
REAL SOCIEDAD,BARCELONA,1-0,1-0,3.4,6.5,6.0,27,73,3.0,1.0,6.0,2.0,6.0,19.0,59.0,11.0,38.0,21.0,5.0,0.0,0.0,7.0,4.0,17.0,6.0,8.0,22.0,86.0,7.0,10.0,14.0,4.0,0.0,0.0
CÓRDOBA,GRANADA,2-0,2-0,3.6,7.8,4.9,44,56,2.0,3.0,5.0,0.0,0.0,14.0,74.0,21.0,41.0,22.0,2.0,0.0,0.0,9.0,1.0,12.0,2.0,4.0,31.0,78.0,20.0,11.0,17.0,0.0,0.0,0.0
LEVANTE,DEPORTIVO,0-0,0-0,2.4,5.3,7.6,46,54,6.0,1.0,9.0,3.0,4.0,33.0,65.0,37.0,15.0,22.0,4.0,0.0,0.0,5.0,6.0,13.0,2.0,3.0,20.0,72.0,21.0,32.0,17.0,3.0,0.0,0.0
REAL MADRID,ESPANYOL,3-0,2-0,6.0,7.5,5.5,55,45,9.0,5.0,18.0,4.0,7.0,16.0,89.0,9.0,16.0,11.0,1.0,0.0,1.0,4.0,4.0,11.0,3.0,2.0,21.0,87.0,8.0,12.0,14.0,4.0,0.0,0.0
MÁLAGA,VILLARREAL,1-1,0-1,4.6,7.0,6.2,47,53,5.0,5.0,12.0,2.0,5.0,25.0,75.0,14.0,20.0,6.0,4.0,0.0,0.0,4.0,4.0,9.0,1.0,3.0,32.0,77.0,17.0,18.0,15.0,4.0,0.0,0.0
CELTA,VALENCIA,1-1,0-1,4.0,6.5,6.4,63,37,7.0,4.0,14.0,3.0,11.0,33.0,80.0,30.0,15.0,20.0,3.0,0.0,0.0,1.0,2.0,4.0,1.0,2.0,19.0,66.0,25.0,31.0,19.0,3.0,0.0,0.0
EIBAR,GETAFE,2-1,1-0,5.3,6.4,6.0,50,50,2.0,5.0,12.0,5.0,2.0,19.0,71.0,17.0,14.0,19.0,2.0,0.0,0.0,4.0,3.0,7.0,0.0,3.0,36.0,73.0,23.0,18.0,12.0,1.0,0.0,0.0
ALMERÍA,SEVILLA FC,0-2,0-0,4.5,5.7,7.1,48,52,8.0,6.0,19.0,5.0,5.0,35.0,73.0,24.0,15.0,16.0,1.0,0.0,0.0,3.0,6.0,12.0,3.0,5.0,21.0,74.0,13.0,34.0,12.0,2.0,0.0,0.0
ATHLETIC,ELCHE,1-2,0-1,5.3,5.4,7.0,61,39,8.0,3.0,13.0,2.0,10.0,27.0,72.0,31.0,8.0,7.0,2.0,0.0,0.0,1.0,5.0,8.0,2.0,2.0,28.0,63.0,30.0,44.0,15.0,6.0,0.0,0.0
GRANADA,REAL SOCIEDAD,1-1,0-1,4.8,5.9,6.3,59,41,12.0,3.0,20.0,5.0,11.0,28.0,77.0,18.0,23.0,9.0,2.0,0.0,0.0,4.0,5.0,10.0,1.0,4.0,18.0,64.0,23.0,46.0,15.0,2.0,0.0,0.0
BARCELONA,ATLETICO MADRID,3-1,2-0,6.5,7.0,5.2,68,32,5.0,7.0,17.0,5.0,1.0,23.0,86.0,14.0,23.0,16.0,3.0,0.0,0.0,2.0,3.0,5.0,0.0,3.0,27.0,69.0,11.0,12.0,18.0,6.0,0.0,0.0
RAYO VALLECANO,CÓRDOBA,0-1,0-1,3.7,5.5,6.8,69,31,11.0,4.0,21.0,6.0,6.0,41.0,84.0,13.0,11.0,10.0,3.0,0.0,0.0,4.0,3.0,9.0,2.0,2.0,23.0,62.0,25.0,33.0,9.0,2.0,0.0,0.0
CÓRDOBA,EIBAR,1-1,1-0,4.9,6.3,5.2,58,42,7.0,5.0,14.0,2.0,2.0,24.0,81.0,16.0,12.0,18.0,5.0,1.0,0.0,3.0,1.0,6.0,2.0,3.0,15.0,76.0,10.0,22.0,12.0,3.0,0.0,1.0
REAL SOCIEDAD,RAYO VALLECANO,0-1,0-0,3.6,5.5,7.5,48,52,4.0,2.0,10.0,4.0,8.0,30.0,75.0,24.0,11.0,12.0,0.0,0.0,0.0,4.0,4.0,12.0,4.0,4.0,23.0,78.0,26.0,20.0,20.0,4.0,0.0,0.0
VALENCIA,ALMERÍA,3-2,2-2,8.0,6.9,5.1,73,27,5.0,8.0,15.0,2.0,8.0,22.0,86.0,17.0,24.0,14.0,2.0,0.0,0.0,6.0,2.0,8.0,0.0,4.0,24.0,54.0,11.0,38.0,18.0,2.0,0.0,0.0
VILLARREAL,ATHLETIC,2-0,1-0,5.7,6.8,5.2,47,53,7.0,6.0,19.0,6.0,9.0,18.0,69.0,34.0,31.0,15.0,2.0,0.0,0.0,5.0,5.0,11.0,1.0,6.0,33.0,70.0,24.0,19.0,10.0,2.0,0.0,0.0
ESPANYOL,CELTA,1-0,0-0,3.5,6.8,5.9,55,45,8.0,3.0,15.0,4.0,9.0,22.0,69.0,17.0,21.0,9.0,3.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,34.0,69.0,25.0,31.0,23.0,3.0,0.0,0.0
GETAFE,REAL MADRID,0-3,0-0,6.1,5.1,9.0,35,65,5.0,1.0,6.0,1.0,7.0,13.0,79.0,5.0,36.0,19.0,2.0,0.0,0.0,4.0,9.0,24.0,11.0,8.0,17.0,89.0,12.0,19.0,10.0,2.0,0.0,0.0
