Home Team,Away Team,Score,Half Time Score,Match Excitement,Home Team Rating,Away Team Rating,Home Team Possession %,Away Team Possession %,Home Team Off Target Shots,Home Team On Target Shots,Home Team Total Shots,Home Team Blocked Shots,Home Team Corners,Home Team Throw Ins,Home Team Pass Success %,Home Team Aerials Won,Home Team Clearances,Home Team Fouls,Home Team Yellow Cards,Home Team Second Yellow Cards,Home Team Red Cards,Away Team Off Target Shots,Away Team On Target Shots,Away Team Total Shots,Away Team Blocked Shots,Away Team Corners,Away Team Throw Ins,Away Team Pass Success %,Away Team Aerials Won,Away Team Clearances,Away Team Fouls,Away Team Yellow Cards,Away Team Second Yellow Cards,Away Team Red Cards
ALAVÉS,REAL MADRID,1-4,1-2,6.6,4.5,7.6,41,59,4.0,3.0,8.0,1.0,4.0,17.0,83.0,12.0,20.0,15.0,5.0,0.0,0.0,7.0,5.0,15.0,3.0,3.0,30.0,86.0,12.0,15.0,6.0,1.0,0.0,0.0
ATLETICO MADRID,MÁLAGA,4-2,3-1,8.4,6.6,5.4,55,45,6.0,7.0,16.0,3.0,6.0,36.0,82.0,9.0,12.0,10.0,3.0,1.0,0.0,2.0,3.0,6.0,1.0,2.0,21.0,78.0,7.0,16.0,10.0,5.0,1.0,0.0
BARCELONA,GRANADA,1-0,0-0,3.4,6.7,6.0,72,28,7.0,5.0,15.0,3.0,8.0,28.0,89.0,12.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.0,71.0,3.0,22.0,17.0,4.0,0.0,0.0
EIBAR,VILLARREAL,2-1,0-1,6.1,7.2,5.3,48,52,4.0,9.0,13.0,0.0,3.0,23.0,72.0,17.0,23.0,16.0,2.0,0.0,0.0,1.0,1.0,6.0,4.0,7.0,33.0,74.0,10.0,21.0,16.0,3.0,0.0,0.0
ATHLETIC,OSASUNA,1-1,1-1,4.2,6.1,6.5,70,30,8.0,4.0,18.0,6.0,9.0,43.0,82.0,29.0,9.0,10.0,2.0,0.0,0.0,3.0,3.0,7.0,1.0,2.0,16.0,57.0,15.0,46.0,11.0,1.0,0.0,0.0
REAL BETIS,ESPANYOL,0-1,0-0,4.0,5.7,6.7,61,39,6.0,5.0,13.0,2.0,8.0,25.0,80.0,16.0,10.0,15.0,3.0,0.0,0.0,3.0,5.0,10.0,2.0,3.0,16.0,72.0,23.0,31.0,15.0,3.0,0.0,0.0
LAS PALMAS,CELTA,3-3,0-3,9.8,6.8,5.6,76,24,3.0,8.0,17.0,6.0,8.0,12.0,88.0,5.0,8.0,13.0,2.0,0.0,0.0,3.0,6.0,9.0,0.0,1.0,10.0,64.0,5.0,24.0,22.0,7.0,1.0,0.0
DEPORTIVO,VALENCIA,1-1,1-0,4.6,7.3,6.0,39,61,7.0,4.0,16.0,5.0,5.0,19.0,72.0,13.0,16.0,14.0,1.0,0.0,0.0,4.0,3.0,10.0,3.0,6.0,24.0,83.0,17.0,18.0,21.0,5.0,0.0,0.0
MÁLAGA,GIJÓN,3-2,1-1,7.7,6.9,5.1,62,38,8.0,7.0,22.0,7.0,9.0,21.0,76.0,18.0,13.0,12.0,5.0,0.0,0.0,2.0,4.0,7.0,1.0,2.0,27.0,55.0,19.0,39.0,20.0,5.0,1.0,0.0
GRANADA,DEPORTIVO,1-1,0-0,5.3,6.2,7.2,59,41,7.0,5.0,14.0,2.0,7.0,25.0,80.0,22.0,11.0,11.0,1.0,0.0,0.0,5.0,5.0,13.0,3.0,6.0,27.0,65.0,26.0,25.0,7.0,2.0,0.0,0.0
REAL SOCIEDAD,ATLETICO MADRID,2-0,0-0,4.3,7.3,5.3,59,41,6.0,3.0,12.0,3.0,6.0,20.0,83.0,15.0,20.0,18.0,2.0,0.0,0.0,6.0,2.0,8.0,0.0,6.0,18.0,78.0,15.0,18.0,20.0,4.0,0.0,0.0
OSASUNA,ALAVÉS,0-1,0-0,3.3,5.5,7.1,38,62,4.0,4.0,10.0,2.0,3.0,26.0,68.0,20.0,23.0,18.0,5.0,0.0,0.0,7.0,3.0,12.0,2.0,4.0,29.0,82.0,19.0,24.0,10.0,2.0,0.0,0.0
LAS PALMAS,EIBAR,1-0,0-0,4.7,6.9,5.4,65,35,7.0,6.0,16.0,3.0,7.0,26.0,81.0,9.0,18.0,10.0,1.0,0.0,0.0,7.0,5.0,13.0,1.0,4.0,20.0,69.0,15.0,15.0,20.0,4.0,0.0,0.0
REAL MADRID,LEGANÉS,3-0,2-0,5.1,7.7,5.4,65,35,6.0,7.0,17.0,4.0,2.0,20.0,88.0,11.0,9.0,7.0,3.0,0.0,0.0,1.0,3.0,7.0,3.0,2.0,18.0,76.0,4.0,9.0,20.0,5.0,0.0,0.0
ESPANYOL,ATHLETIC,0-0,0-0,1.7,6.6,6.4,52,48,2.0,3.0,5.0,0.0,5.0,20.0,76.0,10.0,13.0,13.0,1.0,0.0,0.0,3.0,0.0,4.0,1.0,3.0,26.0,75.0,22.0,21.0,11.0,2.0,0.0,0.0
CELTA,VALENCIA,2-1,1-1,5.2,6.3,5.8,54,46,0.0,4.0,7.0,3.0,4.0,17.0,76.0,22.0,25.0,19.0,6.0,0.0,0.0,7.0,4.0,14.0,3.0,3.0,27.0,69.0,13.0,13.0,15.0,1.0,0.0,0.0
VILLARREAL,REAL BETIS,2-0,1-0,4.6,7.3,5.7,49,51,3.0,7.0,15.0,5.0,10.0,22.0,79.0,16.0,8.0,16.0,0.0,0.0,0.0,4.0,3.0,7.0,0.0,1.0,23.0,79.0,10.0,25.0,12.0,2.0,0.0,0.0
SEVILLA FC,BARCELONA,1-2,1-1,6.1,5.4,7.1,48,52,7.0,4.0,16.0,5.0,3.0,21.0,82.0,4.0,10.0,18.0,4.0,0.0,0.0,5.0,7.0,14.0,2.0,5.0,13.0,85.0,4.0,22.0,12.0,6.0,0.0,0.0
REAL BETIS,LAS PALMAS,2-0,2-0,3.7,6.7,6.1,33,67,1.0,3.0,10.0,6.0,4.0,28.0,73.0,12.0,18.0,22.0,0.0,0.0,0.0,5.0,3.0,9.0,1.0,5.0,25.0,84.0,10.0,10.0,10.0,1.0,0.0,0.0
DEPORTIVO,SEVILLA FC,2-3,2-1,8.3,5.6,7.5,27,73,1.0,3.0,4.0,0.0,3.0,20.0,68.0,13.0,45.0,15.0,3.0,0.0,0.0,4.0,7.0,20.0,9.0,14.0,24.0,86.0,8.0,17.0,12.0,2.0,0.0,0.0
BARCELONA,MÁLAGA,0-0,0-0,3.8,6.9,5.6,81,19,14.0,8.0,29.0,7.0,14.0,30.0,88.0,11.0,3.0,13.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,1.0,10.0,49.0,21.0,57.0,12.0,2.0,0.0,2.0
EIBAR,CELTA,1-0,1-0,4.2,6.8,5.3,41,59,3.0,6.0,12.0,3.0,7.0,28.0,67.0,17.0,15.0,11.0,2.0,0.0,0.0,1.0,2.0,6.0,3.0,0.0,24.0,78.0,15.0,22.0,13.0,6.0,0.0,2.0
ATLETICO MADRID,REAL MADRID,0-3,0-1,6.0,5.1,8.1,47,53,6.0,5.0,16.0,5.0,8.0,25.0,84.0,9.0,20.0,21.0,4.0,0.0,0.0,4.0,7.0,12.0,1.0,6.0,16.0,85.0,19.0,31.0,14.0,2.0,0.0,0.0
ALAVÉS,ESPANYOL,0-1,0-0,4.1,5.6,6.3,55,45,6.0,4.0,10.0,0.0,2.0,14.0,83.0,15.0,25.0,20.0,5.0,0.0,0.0,4.0,3.0,10.0,3.0,5.0,20.0,77.0,14.0,13.0,14.0,2.0,0.0,0.0
VALENCIA,GRANADA,1-1,0-1,4.9,7.1,6.3,65,35,5.0,7.0,15.0,3.0,11.0,19.0,87.0,15.0,5.0,7.0,2.0,0.0,0.0,2.0,5.0,9.0,2.0,2.0,21.0,73.0,10.0,35.0,18.0,5.0,0.0,0.0
GIJÓN,REAL SOCIEDAD,1-3,1-1,5.8,5.0,8.0,39,61,2.0,1.0,4.0,1.0,3.0,23.0,74.0,10.0,15.0,17.0,2.0,0.0,0.0,6.0,9.0,20.0,5.0,5.0,19.0,85.0,22.0,21.0,9.0,1.0,0.0,0.0
ATHLETIC,VILLARREAL,1-0,0-0,3.5,7.1,5.9,51,49,5.0,5.0,12.0,2.0,6.0,20.0,77.0,16.0,16.0,13.0,0.0,0.0,0.0,2.0,2.0,6.0,2.0,5.0,26.0,78.0,10.0,27.0,17.0,2.0,0.0,0.0
LEGANÉS,OSASUNA,2-0,1-0,3.9,7.2,5.6,55,45,5.0,5.0,15.0,5.0,3.0,32.0,77.0,31.0,22.0,13.0,2.0,0.0,0.0,2.0,2.0,5.0,1.0,2.0,26.0,68.0,20.0,29.0,17.0,3.0,0.0,0.0
EIBAR,REAL BETIS,3-1,2-0,6.6,7.2,4.8,62,38,5.0,9.0,16.0,2.0,5.0,27.0,80.0,26.0,11.0,11.0,0.0,0.0,0.0,4.0,2.0,7.0,1.0,1.0,30.0,62.0,17.0,17.0,7.0,1.0,0.0,1.0
MÁLAGA,DEPORTIVO,4-3,2-1,9.5,6.0,6.0,37,63,4.0,4.0,10.0,2.0,2.0,14.0,69.0,17.0,20.0,15.0,3.0,0.0,0.0,9.0,8.0,24.0,7.0,5.0,29.0,83.0,13.0,12.0,13.0,1.0,0.0,0.0
REAL MADRID,GIJÓN,2-1,2-1,5.9,6.5,4.9,53,47,6.0,7.0,19.0,6.0,5.0,22.0,86.0,10.0,15.0,9.0,1.0,0.0,0.0,3.0,3.0,9.0,3.0,6.0,17.0,84.0,4.0,16.0,18.0,3.0,0.0,0.0
ESPANYOL,LEGANÉS,3-0,0-0,5.2,7.5,5.6,49,51,1.0,4.0,8.0,3.0,3.0,25.0,76.0,10.0,26.0,19.0,0.0,0.0,0.0,5.0,3.0,8.0,0.0,4.0,23.0,75.0,21.0,12.0,16.0,1.0,0.0,0.0
SEVILLA FC,VALENCIA,2-1,0-0,5.0,6.2,6.5,59,41,5.0,1.0,6.0,0.0,3.0,29.0,77.0,19.0,22.0,19.0,0.0,0.0,0.0,3.0,5.0,11.0,3.0,6.0,28.0,73.0,12.0,12.0,15.0,1.0,0.0,0.0
VILLARREAL,ALAVÉS,0-2,0-2,6.1,5.8,6.4,62,38,12.0,10.0,24.0,2.0,12.0,27.0,85.0,16.0,11.0,11.0,2.0,0.0,0.0,2.0,7.0,10.0,1.0,1.0,19.0,74.0,17.0,22.0,19.0,3.0,0.0,0.0
OSASUNA,ATLETICO MADRID,0-3,0-2,5.3,4.6,7.7,46,54,6.0,1.0,11.0,4.0,7.0,33.0,75.0,13.0,25.0,9.0,2.0,0.0,0.0,2.0,5.0,7.0,0.0,4.0,36.0,80.0,23.0,30.0,6.0,2.0,0.0,0.0
CELTA,GRANADA,3-1,2-0,6.6,7.4,5.5,70,30,6.0,6.0,16.0,4.0,5.0,20.0,88.0,6.0,8.0,4.0,0.0,0.0,0.0,4.0,1.0,7.0,2.0,0.0,23.0,75.0,11.0,10.0,15.0,3.0,0.0,0.0
REAL SOCIEDAD,BARCELONA,1-1,0-0,5.4,6.5,6.0,52,48,11.0,6.0,18.0,1.0,8.0,24.0,83.0,10.0,19.0,16.0,2.0,0.0,0.0,6.0,2.0,10.0,2.0,6.0,22.0,76.0,10.0,23.0,11.0,4.0,0.0,0.0
LAS PALMAS,ATHLETIC,3-1,1-0,6.4,7.2,4.7,54,46,6.0,4.0,10.0,0.0,5.0,15.0,78.0,13.0,21.0,19.0,3.0,0.0,0.0,6.0,3.0,10.0,1.0,3.0,32.0,74.0,15.0,9.0,21.0,5.0,1.0,0.0
GRANADA,SEVILLA FC,2-1,1-0,6.4,6.1,5.6,41,59,3.0,6.0,11.0,2.0,4.0,20.0,76.0,6.0,18.0,18.0,5.0,0.0,0.0,7.0,6.0,17.0,4.0,8.0,20.0,84.0,11.0,9.0,16.0,2.0,0.0,0.0
BARCELONA,REAL MADRID,1-1,0-0,5.0,6.7,6.7,55,45,4.0,3.0,11.0,4.0,5.0,20.0,85.0,5.0,25.0,19.0,4.0,0.0,0.0,6.0,5.0,14.0,3.0,7.0,24.0,84.0,10.0,14.0,16.0,2.0,0.0,0.0
LEGANÉS,VILLARREAL,0-0,0-0,2.4,6.0,6.3,47,53,3.0,4.0,11.0,4.0,2.0,26.0,68.0,22.0,17.0,21.0,6.0,0.0,0.0,3.0,3.0,9.0,3.0,4.0,26.0,75.0,13.0,24.0,16.0,3.0,0.0,0.0
ATLETICO MADRID,ESPANYOL,0-0,0-0,2.3,6.5,6.4,67,33,3.0,3.0,11.0,5.0,9.0,29.0,84.0,13.0,3.0,10.0,2.0,0.0,0.0,2.0,3.0,6.0,1.0,2.0,22.0,65.0,12.0,29.0,19.0,2.0,0.0,0.0
REAL BETIS,CELTA,3-3,1-1,9.0,6.0,7.0,40,60,4.0,5.0,16.0,7.0,4.0,17.0,77.0,15.0,8.0,22.0,5.0,1.0,0.0,3.0,6.0,13.0,4.0,3.0,17.0,82.0,8.0,13.0,14.0,1.0,0.0,0.0
ATHLETIC,EIBAR,3-1,1-0,5.8,7.1,5.3,47,53,5.0,5.0,12.0,2.0,2.0,27.0,73.0,16.0,19.0,9.0,1.0,0.0,0.0,4.0,4.0,9.0,1.0,2.0,31.0,71.0,22.0,8.0,16.0,4.0,0.0,0.0
GIJÓN,OSASUNA,3-1,1-0,6.2,7.3,5.0,56,44,4.0,5.0,9.0,0.0,2.0,31.0,75.0,22.0,20.0,17.0,3.0,0.0,0.0,10.0,2.0,15.0,3.0,5.0,26.0,69.0,24.0,14.0,13.0,1.0,0.0,0.0
ALAVÉS,LAS PALMAS,1-1,1-0,4.1,5.7,6.7,35,65,6.0,2.0,10.0,2.0,3.0,22.0,73.0,17.0,15.0,15.0,3.0,0.0,0.0,7.0,3.0,10.0,0.0,5.0,19.0,86.0,9.0,7.0,11.0,3.0,0.0,0.0
VALENCIA,MÁLAGA,2-2,2-1,7.8,5.6,7.4,39,61,0.0,3.0,8.0,5.0,2.0,16.0,65.0,9.0,44.0,16.0,5.0,0.0,0.0,9.0,6.0,19.0,4.0,13.0,28.0,78.0,15.0,6.0,7.0,1.0,0.0,0.0
DEPORTIVO,REAL SOCIEDAD,5-1,3-0,7.4,8.5,3.3,45,55,2.0,10.0,15.0,3.0,8.0,23.0,81.0,8.0,16.0,15.0,1.0,0.0,0.0,10.0,3.0,14.0,1.0,6.0,22.0,83.0,11.0,14.0,10.0,4.0,0.0,0.0
MÁLAGA,GRANADA,1-1,1-0,4.7,7.0,5.7,51,49,7.0,6.0,16.0,3.0,6.0,20.0,79.0,16.0,12.0,16.0,3.0,0.0,0.0,3.0,2.0,8.0,3.0,2.0,17.0,78.0,7.0,20.0,14.0,5.0,0.0,0.0
OSASUNA,BARCELONA,0-3,0-0,5.5,4.6,8.3,19,81,1.0,1.0,4.0,2.0,2.0,10.0,64.0,3.0,20.0,18.0,3.0,0.0,0.0,10.0,6.0,17.0,1.0,5.0,26.0,90.0,11.0,10.0,6.0,0.0,0.0,0.0
REAL SOCIEDAD,VALENCIA,3-2,2-1,8.9,6.0,5.5,64,36,6.0,6.0,15.0,3.0,8.0,29.0,81.0,12.0,13.0,17.0,4.0,0.0,0.0,1.0,3.0,9.0,5.0,4.0,18.0,70.0,6.0,18.0,20.0,5.0,1.0,0.0
LAS PALMAS,LEGANÉS,1-1,1-0,4.4,6.2,6.5,69,31,0.0,1.0,5.0,4.0,6.0,15.0,86.0,12.0,15.0,17.0,3.0,0.0,0.0,3.0,6.0,11.0,2.0,4.0,15.0,72.0,15.0,18.0,18.0,3.0,0.0,0.0
REAL MADRID,DEPORTIVO,3-2,0-0,8.4,6.5,5.8,64,36,5.0,5.0,17.0,7.0,10.0,16.0,89.0,11.0,7.0,16.0,3.0,0.0,0.0,2.0,2.0,4.0,0.0,3.0,15.0,77.0,14.0,33.0,17.0,4.0,0.0,0.0
EIBAR,ALAVÉS,0-0,0-0,2.1,6.1,6.8,63,37,2.0,1.0,8.0,5.0,7.0,36.0,77.0,19.0,14.0,14.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,28.0,66.0,28.0,34.0,7.0,1.0,0.0,0.0
CELTA,SEVILLA FC,0-3,0-0,6.3,5.2,7.4,47,53,5.0,6.0,14.0,3.0,4.0,19.0,78.0,8.0,12.0,13.0,3.0,0.0,0.0,9.0,5.0,14.0,0.0,6.0,26.0,80.0,8.0,15.0,13.0,3.0,0.0,0.0
ESPANYOL,GIJÓN,2-1,0-0,6.4,7.0,5.9,44,56,5.0,6.0,12.0,1.0,4.0,28.0,74.0,12.0,16.0,13.0,1.0,0.0,0.0,4.0,5.0,13.0,4.0,3.0,20.0,77.0,14.0,17.0,10.0,2.0,0.0,0.0
REAL BETIS,ATHLETIC,1-0,1-0,3.0,6.5,6.1,39,61,3.0,1.0,6.0,2.0,3.0,23.0,65.0,18.0,30.0,14.0,3.0,0.0,0.0,5.0,4.0,14.0,5.0,7.0,26.0,78.0,22.0,5.0,12.0,2.0,0.0,0.0
VILLARREAL,ATLETICO MADRID,3-0,2-0,5.9,8.0,5.4,54,46,4.0,5.0,9.0,0.0,2.0,22.0,79.0,22.0,33.0,13.0,3.0,0.0,0.0,3.0,3.0,13.0,7.0,7.0,33.0,73.0,15.0,14.0,13.0,3.0,0.0,0.0
ALAVÉS,REAL BETIS,1-0,0-0,3.2,6.1,6.0,49,51,7.0,3.0,12.0,2.0,6.0,31.0,79.0,13.0,19.0,20.0,6.0,0.0,0.0,1.0,3.0,6.0,2.0,4.0,19.0,77.0,18.0,21.0,6.0,1.0,0.0,0.0
GIJÓN,VILLARREAL,1-3,0-2,6.9,5.5,7.2,50,50,8.0,7.0,16.0,1.0,12.0,22.0,78.0,12.0,5.0,16.0,2.0,0.0,0.0,2.0,9.0,14.0,3.0,2.0,15.0,80.0,12.0,32.0,14.0,1.0,0.0,0.0
ATLETICO MADRID,LAS PALMAS,1-0,0-0,3.9,6.2,5.9,31,69,9.0,3.0,16.0,4.0,8.0,20.0,69.0,15.0,13.0,15.0,2.0,0.0,0.0,6.0,3.0,11.0,2.0,5.0,23.0,85.0,4.0,14.0,11.0,1.0,0.0,0.0
GRANADA,REAL SOCIEDAD,0-2,0-0,4.7,5.6,7.3,37,63,4.0,4.0,10.0,2.0,5.0,25.0,74.0,7.0,14.0,9.0,0.0,0.0,0.0,4.0,6.0,18.0,8.0,9.0,21.0,87.0,14.0,12.0,11.0,1.0,0.0,0.0
SEVILLA FC,MÁLAGA,4-1,4-0,5.9,7.0,5.0,59,41,3.0,5.0,9.0,1.0,3.0,30.0,84.0,9.0,14.0,17.0,3.0,1.0,0.0,7.0,3.0,16.0,6.0,6.0,10.0,77.0,8.0,12.0,12.0,3.0,0.0,0.0
LEGANÉS,EIBAR,1-1,1-0,4.1,5.7,6.5,38,62,4.0,2.0,8.0,2.0,3.0,23.0,60.0,22.0,36.0,10.0,2.0,0.0,1.0,7.0,4.0,15.0,4.0,6.0,32.0,76.0,19.0,21.0,10.0,2.0,0.0,0.0
DEPORTIVO,OSASUNA,2-0,2-0,4.1,7.5,5.3,65,35,3.0,4.0,8.0,1.0,5.0,30.0,88.0,20.0,9.0,8.0,1.0,0.0,0.0,6.0,3.0,13.0,4.0,1.0,18.0,76.0,9.0,21.0,16.0,3.0,0.0,0.0
BARCELONA,ESPANYOL,4-1,1-0,5.7,8.1,5.2,67,33,5.0,7.0,14.0,2.0,5.0,21.0,88.0,10.0,10.0,11.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,2.0,13.0,72.0,7.0,26.0,16.0,3.0,0.0,0.0
ATHLETIC,CELTA,2-1,0-0,7.3,6.6,5.1,52,48,6.0,7.0,18.0,5.0,9.0,27.0,71.0,25.0,19.0,16.0,4.0,0.0,0.0,5.0,4.0,10.0,1.0,7.0,23.0,67.0,21.0,26.0,13.0,3.0,1.0,0.0
VALENCIA,REAL MADRID,2-1,2-1,6.2,6.8,5.8,28,72,2.0,5.0,8.0,1.0,3.0,19.0,71.0,19.0,61.0,13.0,5.0,0.0,0.0,8.0,5.0,22.0,9.0,11.0,27.0,90.0,13.0,19.0,18.0,2.0,0.0,0.0
ESPANYOL,DEPORTIVO,1-1,0-0,5.3,6.1,6.5,48,52,8.0,4.0,14.0,2.0,2.0,18.0,78.0,21.0,30.0,13.0,1.0,0.0,0.0,5.0,3.0,13.0,5.0,8.0,23.0,80.0,23.0,26.0,14.0,2.0,1.0,0.0
REAL MADRID,GRANADA,5-0,4-0,6.4,10.0,3.6,61,39,6.0,13.0,23.0,4.0,9.0,22.0,91.0,4.0,7.0,11.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,22.0,85.0,5.0,28.0,11.0,4.0,0.0,0.0
EIBAR,ATLETICO MADRID,0-2,0-0,3.7,5.5,7.1,55,45,4.0,2.0,13.0,7.0,5.0,28.0,73.0,24.0,25.0,11.0,2.0,0.0,0.0,2.0,4.0,8.0,2.0,3.0,27.0,67.0,29.0,44.0,10.0,2.0,0.0,0.0
LAS PALMAS,GIJÓN,1-0,0-0,4.3,7.3,5.7,66,34,6.0,10.0,16.0,0.0,8.0,31.0,84.0,16.0,17.0,8.0,2.0,0.0,0.0,5.0,2.0,10.0,3.0,3.0,16.0,70.0,12.0,25.0,18.0,3.0,0.0,0.0
REAL SOCIEDAD,SEVILLA FC,0-4,0-2,6.1,4.7,8.7,54,46,4.0,5.0,11.0,2.0,7.0,25.0,78.0,17.0,13.0,15.0,2.0,0.0,0.0,1.0,10.0,11.0,0.0,4.0,35.0,76.0,14.0,22.0,18.0,3.0,0.0,0.0
ATHLETIC,ALAVÉS,0-0,0-0,3.0,6.5,5.9,60,40,5.0,4.0,15.0,6.0,13.0,30.0,78.0,29.0,19.0,10.0,2.0,0.0,0.0,6.0,4.0,11.0,1.0,4.0,20.0,67.0,26.0,37.0,13.0,4.0,0.0,0.0
REAL BETIS,LEGANÉS,2-0,0-0,4.2,6.8,5.4,52,48,8.0,3.0,16.0,5.0,4.0,21.0,71.0,22.0,13.0,10.0,2.0,0.0,0.0,3.0,3.0,9.0,3.0,2.0,22.0,71.0,24.0,18.0,20.0,6.0,0.0,0.0
CELTA,MÁLAGA,3-1,1-0,6.1,6.4,5.7,50,50,1.0,3.0,6.0,2.0,2.0,30.0,78.0,16.0,20.0,17.0,1.0,0.0,0.0,8.0,4.0,12.0,1.0,7.0,18.0,77.0,18.0,9.0,15.0,4.0,0.0,0.0
VILLARREAL,BARCELONA,1-1,0-0,5.8,5.7,6.7,30,70,1.0,3.0,6.0,2.0,2.0,15.0,75.0,7.0,30.0,16.0,2.0,1.0,0.0,7.0,7.0,20.0,6.0,4.0,18.0,88.0,8.0,6.0,13.0,2.0,0.0,0.0
OSASUNA,VALENCIA,3-3,1-2,8.7,6.1,6.3,48,52,11.0,4.0,22.0,7.0,7.0,27.0,72.0,18.0,20.0,19.0,2.0,0.0,0.0,3.0,3.0,7.0,1.0,3.0,30.0,74.0,19.0,27.0,13.0,5.0,0.0,0.0
LEGANÉS,ATHLETIC,0-0,0-0,2.8,6.0,6.1,43,57,7.0,5.0,15.0,3.0,4.0,22.0,66.0,19.0,30.0,20.0,3.0,0.0,0.0,4.0,2.0,10.0,4.0,8.0,29.0,68.0,16.0,23.0,11.0,3.0,0.0,0.0
BARCELONA,LAS PALMAS,5-0,1-0,6.1,8.7,4.0,60,40,9.0,10.0,22.0,3.0,5.0,21.0,88.0,5.0,5.0,15.0,3.0,0.0,0.0,5.0,1.0,7.0,1.0,1.0,12.0,81.0,3.0,14.0,11.0,4.0,0.0,0.0
ATLETICO MADRID,REAL BETIS,1-0,1-0,3.4,6.7,6.0,52,48,3.0,3.0,6.0,0.0,9.0,30.0,76.0,13.0,18.0,15.0,0.0,0.0,0.0,3.0,6.0,10.0,1.0,2.0,26.0,76.0,17.0,29.0,17.0,3.0,0.0,0.0
DEPORTIVO,VILLARREAL,0-0,0-0,2.6,7.3,5.7,47,53,7.0,3.0,13.0,3.0,10.0,28.0,83.0,14.0,11.0,14.0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,0.0,19.0,84.0,14.0,29.0,8.0,1.0,0.0,0.0
VALENCIA,ESPANYOL,2-1,1-0,5.7,6.5,5.7,55,45,4.0,5.0,10.0,1.0,6.0,21.0,84.0,4.0,13.0,17.0,5.0,0.0,0.0,3.0,3.0,6.0,0.0,3.0,27.0,76.0,9.0,18.0,13.0,0.0,0.0,0.0
CELTA,ALAVÉS,1-0,0-0,4.0,6.8,5.5,61,39,6.0,4.0,13.0,3.0,7.0,25.0,78.0,13.0,15.0,19.0,4.0,0.0,0.0,5.0,1.0,9.0,3.0,4.0,21.0,70.0,25.0,29.0,10.0,4.0,1.0,0.0
GIJÓN,EIBAR,2-3,1-3,7.8,5.0,6.9,53,47,4.0,4.0,10.0,2.0,2.0,21.0,72.0,25.0,19.0,14.0,4.0,0.0,0.0,8.0,8.0,19.0,3.0,4.0,30.0,63.0,19.0,18.0,16.0,1.0,0.0,0.0
GRANADA,OSASUNA,1-1,0-1,5.1,5.6,5.8,58,42,5.0,5.0,10.0,1.0,3.0,35.0,72.0,16.0,17.0,13.0,3.0,1.0,1.0,8.0,4.0,15.0,3.0,5.0,30.0,60.0,19.0,32.0,25.0,4.0,0.0,0.0
SEVILLA FC,REAL MADRID,2-1,0-0,6.1,7.0,5.6,58,42,4.0,4.0,9.0,1.0,6.0,20.0,83.0,13.0,9.0,13.0,3.0,0.0,0.0,5.0,3.0,10.0,2.0,1.0,22.0,81.0,14.0,26.0,10.0,1.0,0.0,0.0
MÁLAGA,REAL SOCIEDAD,0-2,0-0,3.8,5.3,7.1,40,60,3.0,1.0,5.0,1.0,7.0,17.0,75.0,12.0,21.0,22.0,0.0,0.0,0.0,5.0,5.0,11.0,1.0,8.0,23.0,85.0,11.0,29.0,12.0,2.0,0.0,0.0
LAS PALMAS,DEPORTIVO,1-1,1-0,4.0,6.2,6.7,54,46,5.0,3.0,9.0,1.0,4.0,34.0,84.0,11.0,17.0,13.0,1.0,1.0,0.0,5.0,1.0,7.0,1.0,5.0,18.0,81.0,13.0,16.0,8.0,1.0,0.0,0.0
ESPANYOL,GRANADA,3-1,2-1,6.1,7.3,5.1,56,44,6.0,8.0,16.0,2.0,10.0,16.0,79.0,13.0,17.0,19.0,0.0,0.0,0.0,1.0,4.0,6.0,1.0,5.0,21.0,76.0,18.0,22.0,17.0,3.0,0.0,0.0
REAL MADRID,MÁLAGA,2-1,2-0,6.7,6.5,5.9,58,42,5.0,7.0,14.0,2.0,5.0,21.0,86.0,15.0,13.0,7.0,2.0,0.0,0.0,3.0,6.0,10.0,1.0,4.0,28.0,79.0,7.0,12.0,20.0,3.0,0.0,0.0
ALAVÉS,LEGANÉS,2-2,1-1,6.5,6.1,6.4,55,45,3.0,3.0,8.0,2.0,4.0,24.0,75.0,25.0,14.0,9.0,3.0,0.0,0.0,6.0,4.0,13.0,3.0,3.0,23.0,69.0,25.0,19.0,20.0,3.0,0.0,0.0
VILLARREAL,VALENCIA,0-2,0-2,4.9,5.6,7.2,60,40,10.0,5.0,20.0,5.0,7.0,28.0,83.0,17.0,12.0,14.0,2.0,0.0,0.0,5.0,5.0,13.0,3.0,2.0,14.0,75.0,19.0,28.0,17.0,2.0,0.0,0.0
OSASUNA,SEVILLA FC,3-4,1-1,10.0,4.9,6.8,40,60,4.0,7.0,14.0,3.0,3.0,40.0,56.0,23.0,33.0,14.0,5.0,0.0,0.0,3.0,9.0,13.0,1.0,6.0,26.0,73.0,21.0,33.0,8.0,3.0,0.0,0.0
