Home Team,Away Team,Score,Half Time Score,Match Excitement,Home Team Rating,Away Team Rating,Home Team Possession %,Away Team Possession %,Home Team Off Target Shots,Home Team On Target Shots,Home Team Total Shots,Home Team Blocked Shots,Home Team Corners,Home Team Throw Ins,Home Team Pass Success %,Home Team Aerials Won,Home Team Clearances,Home Team Fouls,Home Team Yellow Cards,Home Team Second Yellow Cards,Home Team Red Cards,Away Team Off Target Shots,Away Team On Target Shots,Away Team Total Shots,Away Team Blocked Shots,Away Team Corners,Away Team Throw Ins,Away Team Pass Success %,Away Team Aerials Won,Away Team Clearances,Away Team Fouls,Away Team Yellow Cards,Away Team Second Yellow Cards,Away Team Red Cards
SEVILLA FC,REAL SOCIEDAD,5-2,1-1,7.9,7.7,4.5,49,51,6.0,10.0,21.0,5.0,7.0,20.0,77.0,11.0,16.0,12.0,2.0,0.0,0.0,6.0,2.0,9.0,1.0,2.0,25.0,78.0,20.0,22.0,13.0,2.0,0.0,0.0
VALLADOLID,REAL MADRID,1-4,1-1,6.7,4.4,7.3,38,62,7.0,2.0,10.0,1.0,5.0,18.0,81.0,10.0,18.0,14.0,1.0,0.0,0.0,5.0,6.0,15.0,4.0,12.0,13.0,89.0,17.0,23.0,12.0,5.0,1.0,0.0
REAL SOCIEDAD,LEVANTE,1-1,1-0,4.7,6.4,5.8,58,42,13.0,7.0,23.0,3.0,5.0,30.0,80.0,17.0,6.0,10.0,2.0,0.0,0.0,1.0,3.0,8.0,4.0,3.0,20.0,72.0,13.0,19.0,12.0,2.0,0.0,0.0
HUESCA,ALAVÉS,1-3,1-1,6.0,4.8,6.6,55,45,6.0,1.0,7.0,0.0,2.0,15.0,70.0,24.0,23.0,21.0,1.0,0.0,0.0,5.0,5.0,12.0,2.0,2.0,16.0,67.0,29.0,31.0,23.0,3.0,0.0,0.0
REAL MADRID,CELTA,2-0,0-0,4.9,7.6,5.4,53,47,6.0,7.0,22.0,9.0,9.0,26.0,88.0,6.0,8.0,15.0,1.0,0.0,0.0,1.0,1.0,6.0,4.0,2.0,11.0,87.0,10.0,25.0,8.0,0.0,0.0,0.0
ATHLETIC,ATLETICO MADRID,2-0,0-0,4.2,7.2,5.3,48,52,3.0,5.0,8.0,0.0,1.0,21.0,76.0,27.0,31.0,12.0,3.0,0.0,0.0,5.0,2.0,9.0,2.0,7.0,27.0,76.0,22.0,17.0,4.0,1.0,0.0,0.0
LEGANÉS,GIRONA,0-2,0-2,4.4,4.9,7.8,53,47,4.0,3.0,12.0,5.0,6.0,38.0,77.0,35.0,11.0,20.0,8.0,0.0,0.0,4.0,4.0,8.0,0.0,2.0,29.0,75.0,26.0,25.0,6.0,1.0,0.0,0.0
EIBAR,VALLADOLID,1-2,0-0,5.8,4.9,6.5,62,38,11.0,3.0,15.0,1.0,5.0,29.0,75.0,36.0,15.0,16.0,4.0,0.0,0.0,4.0,3.0,8.0,1.0,0.0,17.0,64.0,22.0,42.0,14.0,2.0,0.0,0.0
ESPANYOL,SEVILLA FC,0-1,0-0,3.9,5.6,6.2,50,50,7.0,3.0,13.0,3.0,6.0,17.0,78.0,24.0,16.0,11.0,2.0,1.0,0.0,3.0,3.0,12.0,6.0,5.0,17.0,78.0,25.0,25.0,14.0,3.0,1.0,0.0
VILLARREAL,RAYO VALLECANO,3-1,0-1,5.9,6.8,5.7,54,46,4.0,4.0,12.0,4.0,5.0,27.0,85.0,9.0,15.0,16.0,3.0,0.0,0.0,1.0,3.0,7.0,3.0,5.0,19.0,78.0,10.0,17.0,7.0,3.0,0.0,0.0
VALENCIA,GETAFE,0-0,0-0,2.1,6.2,5.5,63,37,5.0,2.0,8.0,1.0,3.0,21.0,76.0,32.0,21.0,13.0,3.0,0.0,0.0,4.0,1.0,9.0,4.0,5.0,21.0,56.0,19.0,19.0,22.0,4.0,0.0,0.0
REAL BETIS,BARCELONA,1-4,0-2,7.2,5.3,8.4,56,44,2.0,3.0,13.0,8.0,3.0,13.0,87.0,5.0,7.0,10.0,1.0,0.0,0.0,6.0,9.0,16.0,1.0,7.0,13.0,87.0,12.0,15.0,11.0,2.0,0.0,0.0
GIRONA,ATHLETIC,1-2,1-0,4.9,5.5,6.4,49,51,1.0,2.0,6.0,3.0,3.0,19.0,77.0,17.0,13.0,18.0,2.0,0.0,0.0,2.0,5.0,8.0,1.0,3.0,16.0,78.0,25.0,22.0,18.0,4.0,0.0,0.0
GETAFE,LEGANÉS,0-2,0-0,4.1,4.7,6.2,56,44,6.0,2.0,9.0,1.0,3.0,29.0,71.0,21.0,18.0,15.0,5.0,0.0,0.0,3.0,3.0,7.0,1.0,4.0,17.0,59.0,29.0,41.0,25.0,2.0,0.0,0.0
BARCELONA,ESPANYOL,2-0,0-0,4.2,7.3,5.9,70,30,7.0,3.0,13.0,3.0,5.0,18.0,88.0,12.0,9.0,15.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.0,15.0,72.0,13.0,25.0,14.0,4.0,0.0,0.0
CELTA,VILLARREAL,3-2,0-2,8.5,7.1,5.3,64,36,7.0,6.0,15.0,2.0,10.0,26.0,88.0,24.0,23.0,7.0,1.0,0.0,0.0,7.0,5.0,14.0,2.0,7.0,23.0,76.0,12.0,33.0,8.0,3.0,0.0,0.0
ALAVÉS,ATLETICO MADRID,0-4,0-2,6.0,4.7,8.1,44,56,7.0,4.0,14.0,3.0,9.0,27.0,75.0,24.0,10.0,10.0,2.0,0.0,0.0,2.0,7.0,11.0,2.0,2.0,17.0,80.0,21.0,34.0,8.0,2.0,0.0,0.0
LEVANTE,EIBAR,2-2,2-1,6.8,6.3,6.4,40,60,3.0,2.0,7.0,2.0,6.0,16.0,64.0,12.0,40.0,9.0,2.0,0.0,0.0,7.0,3.0,17.0,7.0,7.0,24.0,75.0,32.0,19.0,12.0,1.0,0.0,0.0
RAYO VALLECANO,REAL BETIS,1-1,1-0,5.1,6.6,5.9,46,54,9.0,5.0,20.0,6.0,6.0,31.0,75.0,14.0,10.0,22.0,5.0,0.0,1.0,2.0,2.0,7.0,3.0,3.0,25.0,78.0,9.0,9.0,9.0,3.0,0.0,0.0
SEVILLA FC,VALENCIA,0-1,0-1,3.5,5.5,6.8,60,40,9.0,5.0,17.0,3.0,5.0,30.0,83.0,13.0,12.0,18.0,3.0,0.0,0.0,2.0,2.0,4.0,0.0,3.0,17.0,74.0,13.0,40.0,9.0,1.0,0.0,0.0
VALLADOLID,REAL SOCIEDAD,1-1,1-0,4.0,6.3,6.6,41,59,5.0,4.0,11.0,2.0,7.0,19.0,76.0,14.0,19.0,18.0,4.0,0.0,0.0,5.0,1.0,10.0,4.0,5.0,24.0,86.0,15.0,23.0,8.0,1.0,0.0,0.0
REAL MADRID,HUESCA,3-2,1-1,8.3,6.6,5.4,71,29,7.0,8.0,16.0,1.0,4.0,9.0,90.0,8.0,9.0,9.0,1.0,0.0,0.0,9.0,3.0,15.0,3.0,6.0,18.0,76.0,17.0,17.0,18.0,3.0,0.0,0.0
ATLETICO MADRID,GIRONA,2-0,0-0,5.4,6.8,5.6,49,51,7.0,7.0,17.0,3.0,4.0,28.0,82.0,30.0,19.0,10.0,1.0,0.0,0.0,6.0,4.0,12.0,2.0,3.0,17.0,85.0,14.0,18.0,9.0,0.0,0.0,0.0
ESPANYOL,GETAFE,1-1,0-0,4.0,5.9,5.9,51,49,4.0,3.0,9.0,2.0,5.0,26.0,69.0,28.0,28.0,14.0,4.0,0.0,0.0,4.0,3.0,13.0,6.0,4.0,34.0,66.0,26.0,18.0,14.0,3.0,0.0,0.0
VILLARREAL,BARCELONA,4-4,1-2,10.0,6.3,6.2,32,68,5.0,9.0,16.0,2.0,5.0,11.0,80.0,10.0,15.0,10.0,3.0,1.0,0.0,4.0,9.0,15.0,2.0,3.0,23.0,90.0,5.0,8.0,10.0,7.0,0.0,0.0
ATHLETIC,LEVANTE,3-2,2-0,9.5,6.3,5.0,40,60,5.0,7.0,14.0,2.0,2.0,19.0,70.0,24.0,29.0,13.0,3.0,0.0,0.0,2.0,6.0,11.0,3.0,9.0,24.0,77.0,13.0,14.0,14.0,6.0,1.0,0.0
HUESCA,CELTA,3-3,0-1,9.4,6.6,5.8,53,47,12.0,6.0,22.0,4.0,5.0,26.0,69.0,33.0,15.0,9.0,2.0,0.0,0.0,3.0,5.0,11.0,3.0,0.0,16.0,70.0,19.0,28.0,12.0,3.0,0.0,0.0
EIBAR,RAYO VALLECANO,2-1,0-1,5.2,6.4,5.5,45,55,5.0,6.0,12.0,1.0,2.0,31.0,62.0,34.0,20.0,14.0,2.0,0.0,0.0,7.0,3.0,14.0,4.0,6.0,27.0,66.0,25.0,21.0,9.0,2.0,0.0,0.0
VALENCIA,REAL MADRID,2-1,1-0,6.7,6.8,6.0,32,68,6.0,4.0,11.0,1.0,6.0,18.0,78.0,13.0,24.0,9.0,2.0,0.0,0.0,7.0,5.0,15.0,3.0,6.0,20.0,90.0,9.0,9.0,13.0,2.0,0.0,0.0
SEVILLA FC,ALAVÉS,2-0,1-0,4.4,7.2,4.7,64,36,6.0,5.0,18.0,7.0,11.0,23.0,79.0,34.0,13.0,13.0,3.0,0.0,0.0,2.0,1.0,4.0,1.0,1.0,17.0,61.0,21.0,30.0,19.0,4.0,0.0,0.0
LEGANÉS,VALLADOLID,1-0,0-0,3.2,6.5,5.1,56,44,14.0,2.0,18.0,2.0,3.0,31.0,75.0,37.0,14.0,13.0,2.0,0.0,0.0,6.0,1.0,8.0,1.0,4.0,21.0,62.0,29.0,29.0,11.0,2.0,0.0,0.0
REAL SOCIEDAD,REAL BETIS,2-1,1-0,6.4,6.4,6.0,36,64,6.0,7.0,15.0,2.0,3.0,19.0,78.0,10.0,16.0,12.0,2.0,0.0,0.0,3.0,6.0,11.0,2.0,6.0,16.0,88.0,6.0,15.0,13.0,3.0,0.0,0.0
GIRONA,ESPANYOL,1-2,0-0,6.2,5.5,5.8,55,45,6.0,5.0,14.0,3.0,1.0,24.0,83.0,14.0,14.0,23.0,5.0,0.0,0.0,5.0,2.0,10.0,3.0,4.0,12.0,78.0,13.0,23.0,20.0,2.0,0.0,0.0
REAL MADRID,EIBAR,2-1,0-1,5.7,7.3,5.5,56,44,6.0,7.0,13.0,0.0,5.0,23.0,80.0,23.0,25.0,9.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,4.0,23.0,73.0,19.0,15.0,15.0,1.0,0.0,0.0
RAYO VALLECANO,VALENCIA,2-0,1-0,5.0,7.1,4.6,52,48,7.0,5.0,15.0,3.0,4.0,27.0,77.0,19.0,23.0,17.0,2.0,0.0,0.0,6.0,3.0,12.0,3.0,7.0,28.0,65.0,16.0,16.0,10.0,3.0,0.0,0.0
BARCELONA,ATLETICO MADRID,2-0,0-0,6.2,7.9,5.2,64,36,6.0,10.0,21.0,5.0,5.0,23.0,91.0,9.0,7.0,14.0,3.0,0.0,0.0,4.0,2.0,9.0,3.0,1.0,9.0,80.0,17.0,14.0,12.0,4.0,0.0,1.0
ALAVÉS,LEGANÉS,1-1,1-0,4.0,5.2,6.1,45,55,3.0,1.0,6.0,2.0,3.0,21.0,60.0,43.0,29.0,17.0,6.0,0.0,0.0,3.0,5.0,9.0,1.0,3.0,33.0,71.0,20.0,22.0,15.0,4.0,0.0,0.0
GETAFE,ATHLETIC,1-0,0-0,2.6,6.3,5.3,49,51,3.0,2.0,6.0,1.0,1.0,41.0,57.0,33.0,16.0,16.0,2.0,0.0,0.0,6.0,1.0,10.0,3.0,2.0,45.0,58.0,39.0,12.0,18.0,1.0,0.0,0.0
VALLADOLID,SEVILLA FC,0-2,0-1,5.5,5.6,6.5,39,61,4.0,5.0,10.0,1.0,6.0,13.0,72.0,22.0,21.0,17.0,3.0,0.0,0.0,7.0,4.0,15.0,4.0,7.0,21.0,83.0,25.0,14.0,12.0,3.0,0.0,0.0
LEVANTE,HUESCA,2-2,1-0,8.2,6.0,6.1,55,45,4.0,8.0,14.0,2.0,9.0,20.0,75.0,12.0,22.0,22.0,2.0,0.0,0.0,11.0,4.0,17.0,2.0,1.0,23.0,70.0,18.0,29.0,12.0,4.0,0.0,0.0
CELTA,REAL SOCIEDAD,3-1,0-1,6.7,6.7,5.2,49,51,5.0,4.0,11.0,2.0,2.0,16.0,77.0,22.0,17.0,16.0,2.0,0.0,0.0,5.0,7.0,14.0,2.0,7.0,22.0,81.0,13.0,16.0,11.0,1.0,0.0,1.0
REAL BETIS,VILLARREAL,2-1,1-1,6.7,6.4,5.3,57,43,6.0,7.0,17.0,4.0,4.0,10.0,87.0,12.0,13.0,15.0,4.0,0.0,0.0,5.0,4.0,10.0,1.0,3.0,19.0,78.0,13.0,9.0,14.0,4.0,0.0,0.0
ESPANYOL,ALAVÉS,2-1,1-0,5.2,6.1,5.7,56,44,2.0,2.0,6.0,2.0,4.0,19.0,77.0,25.0,32.0,12.0,3.0,0.0,0.0,6.0,3.0,13.0,4.0,8.0,18.0,75.0,29.0,18.0,17.0,2.0,0.0,0.0
HUESCA,BARCELONA,0-0,0-0,2.5,6.5,6.3,26,74,5.0,1.0,6.0,0.0,6.0,18.0,62.0,12.0,16.0,18.0,1.0,0.0,0.0,5.0,2.0,10.0,3.0,5.0,15.0,89.0,10.0,19.0,13.0,2.0,0.0,0.0
ATLETICO MADRID,CELTA,2-0,1-0,4.2,7.3,5.7,56,44,4.0,5.0,11.0,2.0,1.0,21.0,89.0,13.0,19.0,9.0,2.0,0.0,0.0,4.0,3.0,10.0,3.0,2.0,16.0,84.0,12.0,9.0,15.0,2.0,0.0,0.0
SEVILLA FC,REAL BETIS,3-2,1-0,8.0,6.1,6.1,38,62,4.0,5.0,11.0,2.0,5.0,19.0,73.0,10.0,25.0,18.0,6.0,0.0,0.0,3.0,7.0,12.0,2.0,4.0,21.0,85.0,20.0,18.0,8.0,3.0,0.0,0.0
VALLADOLID,GETAFE,2-2,1-1,6.9,5.7,5.1,60,40,0.0,4.0,8.0,4.0,5.0,18.0,69.0,30.0,19.0,22.0,4.0,0.0,0.0,3.0,3.0,8.0,2.0,3.0,22.0,52.0,31.0,28.0,18.0,3.0,1.0,0.0
ATHLETIC,RAYO VALLECANO,3-2,1-1,8.5,6.7,5.1,46,54,4.0,9.0,15.0,2.0,3.0,24.0,72.0,18.0,19.0,10.0,1.0,0.0,0.0,2.0,4.0,8.0,2.0,6.0,22.0,76.0,19.0,15.0,16.0,2.0,1.0,0.0
REAL SOCIEDAD,EIBAR,1-1,1-0,4.1,5.7,6.2,37,63,1.0,2.0,3.0,0.0,0.0,22.0,57.0,32.0,19.0,15.0,2.0,0.0,0.0,12.0,2.0,17.0,3.0,3.0,31.0,72.0,33.0,8.0,18.0,2.0,0.0,0.0
GIRONA,VILLARREAL,0-1,0-1,4.3,5.9,6.2,58,42,5.0,5.0,14.0,4.0,9.0,16.0,85.0,17.0,7.0,12.0,2.0,0.0,0.0,6.0,6.0,17.0,5.0,5.0,11.0,79.0,19.0,40.0,11.0,5.0,0.0,0.0
VALENCIA,LEVANTE,3-1,1-0,6.4,6.8,5.0,53,47,13.0,6.0,23.0,4.0,8.0,15.0,82.0,11.0,21.0,12.0,2.0,0.0,0.0,3.0,3.0,6.0,0.0,3.0,13.0,79.0,12.0,19.0,19.0,2.0,0.0,0.0
LEGANÉS,REAL MADRID,1-1,1-0,4.2,6.1,6.5,29,71,2.0,2.0,5.0,1.0,1.0,23.0,66.0,17.0,16.0,11.0,0.0,0.0,0.0,6.0,6.0,13.0,1.0,5.0,19.0,89.0,13.0,16.0,12.0,3.0,0.0,0.0
ALAVÉS,VALLADOLID,2-2,2-1,7.6,5.5,6.3,46,54,5.0,4.0,10.0,1.0,5.0,27.0,68.0,37.0,33.0,17.0,3.0,0.0,0.0,3.0,7.0,12.0,2.0,7.0,32.0,71.0,33.0,19.0,16.0,5.0,0.0,0.0
CELTA,GIRONA,2-1,1-0,5.4,7.1,5.8,63,37,4.0,8.0,13.0,1.0,5.0,21.0,84.0,14.0,10.0,7.0,2.0,0.0,0.0,6.0,1.0,9.0,2.0,1.0,26.0,77.0,18.0,34.0,10.0,1.0,0.0,0.0
EIBAR,ATLETICO MADRID,0-1,0-0,3.3,5.3,6.8,52,48,6.0,2.0,10.0,2.0,5.0,27.0,76.0,27.0,18.0,11.0,3.0,0.0,0.0,4.0,4.0,8.0,1.0,8.0,20.0,72.0,31.0,30.0,12.0,1.0,0.0,0.0
RAYO VALLECANO,HUESCA,0-0,0-0,2.6,5.9,6.2,56,44,9.0,3.0,16.0,4.0,8.0,30.0,71.0,31.0,26.0,12.0,4.0,0.0,0.0,4.0,3.0,10.0,3.0,3.0,29.0,61.0,26.0,28.0,10.0,2.0,0.0,0.0
BARCELONA,REAL SOCIEDAD,2-1,1-0,5.1,6.8,5.9,50,50,5.0,4.0,11.0,2.0,4.0,13.0,83.0,15.0,19.0,11.0,0.0,0.0,0.0,5.0,2.0,9.0,2.0,2.0,16.0,82.0,10.0,13.0,12.0,1.0,0.0,0.0
LEVANTE,ESPANYOL,2-2,0-2,8.0,6.0,6.4,50,50,6.0,5.0,19.0,8.0,12.0,23.0,72.0,19.0,13.0,13.0,3.0,1.0,0.0,6.0,7.0,15.0,2.0,7.0,19.0,75.0,10.0,31.0,15.0,1.0,0.0,0.0
GETAFE,SEVILLA FC,3-0,2-0,5.3,6.6,4.4,36,64,2.0,3.0,10.0,5.0,2.0,25.0,60.0,27.0,24.0,19.0,3.0,0.0,1.0,6.0,2.0,12.0,4.0,7.0,26.0,76.0,22.0,10.0,15.0,5.0,1.0,0.0
REAL MADRID,ATHLETIC,3-0,0-0,5.2,7.4,5.4,57,43,5.0,4.0,11.0,2.0,8.0,23.0,85.0,11.0,21.0,12.0,2.0,0.0,0.0,2.0,3.0,5.0,0.0,2.0,19.0,80.0,16.0,17.0,16.0,4.0,0.0,0.0
VILLARREAL,LEGANÉS,2-1,0-0,5.7,6.4,5.8,67,33,2.0,5.0,11.0,4.0,7.0,21.0,82.0,13.0,16.0,12.0,2.0,0.0,0.0,3.0,2.0,6.0,1.0,4.0,14.0,68.0,29.0,31.0,15.0,1.0,0.0,0.0
REAL BETIS,VALENCIA,1-2,0-1,6.4,6.0,6.2,66,34,7.0,7.0,23.0,9.0,8.0,15.0,89.0,17.0,8.0,19.0,4.0,0.0,0.0,1.0,3.0,4.0,0.0,2.0,3.0,80.0,7.0,34.0,13.0,1.0,1.0,0.0
HUESCA,EIBAR,2-0,0-0,4.1,6.6,4.9,47,53,5.0,3.0,12.0,4.0,5.0,30.0,63.0,28.0,25.0,16.0,4.0,0.0,0.0,4.0,4.0,8.0,0.0,3.0,27.0,62.0,33.0,23.0,16.0,1.0,0.0,0.0
VALLADOLID,GIRONA,1-0,0-0,3.2,5.9,5.8,50,50,6.0,4.0,13.0,3.0,4.0,27.0,77.0,19.0,33.0,17.0,4.0,0.0,0.0,4.0,0.0,5.0,1.0,5.0,17.0,79.0,23.0,21.0,17.0,3.0,0.0,0.0
ALAVÉS,BARCELONA,0-2,0-0,4.3,5.2,7.5,23,77,4.0,1.0,6.0,1.0,1.0,17.0,70.0,13.0,20.0,19.0,3.0,0.0,0.0,5.0,6.0,16.0,5.0,4.0,26.0,88.0,17.0,7.0,9.0,1.0,0.0,0.0
ATLETICO MADRID,VALENCIA,3-2,1-1,8.0,6.7,5.8,57,43,6.0,6.0,14.0,2.0,4.0,12.0,86.0,10.0,19.0,17.0,3.0,0.0,0.0,6.0,4.0,12.0,2.0,3.0,19.0,86.0,11.0,19.0,13.0,3.0,0.0,0.0
ESPANYOL,CELTA,1-1,1-0,4.9,5.9,6.5,48,52,6.0,2.0,9.0,1.0,2.0,18.0,81.0,18.0,26.0,15.0,2.0,0.0,0.0,9.0,6.0,18.0,3.0,4.0,19.0,82.0,8.0,16.0,8.0,1.0,0.0,0.0
LEGANÉS,ATHLETIC,0-1,0-1,2.6,5.2,6.7,57,43,10.0,1.0,14.0,3.0,2.0,35.0,74.0,33.0,16.0,11.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,17.0,73.0,32.0,45.0,14.0,2.0,0.0,0.0
LEVANTE,REAL BETIS,4-0,2-0,4.8,7.9,4.9,30,70,2.0,4.0,6.0,0.0,3.0,19.0,75.0,6.0,11.0,9.0,2.0,0.0,0.0,4.0,2.0,7.0,1.0,4.0,11.0,90.0,5.0,6.0,15.0,3.0,0.0,0.0
SEVILLA FC,RAYO VALLECANO,5-0,0-0,6.5,8.6,4.4,49,51,10.0,11.0,21.0,0.0,5.0,32.0,74.0,12.0,14.0,10.0,1.0,0.0,0.0,9.0,3.0,12.0,1.0,4.0,16.0,82.0,17.0,16.0,12.0,2.0,0.0,0.0
REAL SOCIEDAD,VILLARREAL,0-1,0-0,3.4,6.0,7.0,65,35,7.0,2.0,13.0,4.0,6.0,24.0,89.0,15.0,16.0,11.0,2.0,0.0,0.0,4.0,3.0,8.0,1.0,3.0,29.0,77.0,14.0,23.0,14.0,3.0,0.0,0.0
GETAFE,REAL MADRID,0-0,0-0,2.9,6.2,6.1,33,67,1.0,5.0,9.0,3.0,9.0,30.0,59.0,15.0,26.0,17.0,1.0,0.0,0.0,4.0,4.0,12.0,4.0,4.0,24.0,84.0,25.0,36.0,15.0,3.0,0.0,0.0
ATHLETIC,ALAVÉS,1-1,1-1,4.4,6.4,6.2,62,38,9.0,1.0,14.0,4.0,8.0,37.0,78.0,37.0,16.0,14.0,2.0,0.0,0.0,4.0,3.0,14.0,7.0,6.0,16.0,66.0,25.0,33.0,17.0,2.0,0.0,0.0
ATLETICO MADRID,VALLADOLID,1-0,0-0,3.8,6.5,6.1,59,41,6.0,1.0,13.0,6.0,7.0,10.0,86.0,26.0,14.0,19.0,4.0,0.0,0.0,7.0,4.0,13.0,2.0,3.0,19.0,77.0,21.0,26.0,12.0,2.0,0.0,0.0
LEGANÉS,CELTA,0-0,0-0,2.0,5.9,6.4,47,53,7.0,1.0,10.0,2.0,4.0,30.0,74.0,28.0,28.0,16.0,1.0,0.0,0.0,4.0,2.0,8.0,2.0,6.0,25.0,77.0,21.0,31.0,5.0,0.0,0.0,0.0
BARCELONA,LEVANTE,1-0,0-0,5.1,7.5,5.1,62,38,7.0,12.0,23.0,4.0,6.0,20.0,87.0,4.0,14.0,17.0,4.0,0.0,0.0,3.0,2.0,7.0,2.0,3.0,14.0,79.0,8.0,16.0,12.0,3.0,0.0,0.0
VALENCIA,EIBAR,0-1,0-0,3.7,5.7,6.8,49,51,3.0,2.0,7.0,2.0,7.0,19.0,77.0,28.0,18.0,10.0,2.0,0.0,0.0,7.0,3.0,13.0,3.0,6.0,23.0,75.0,22.0,18.0,15.0,3.0,0.0,0.0
GIRONA,SEVILLA FC,1-0,0-0,3.9,7.2,5.1,43,57,9.0,4.0,15.0,2.0,3.0,21.0,75.0,28.0,19.0,12.0,1.0,0.0,0.0,2.0,3.0,7.0,2.0,6.0,29.0,81.0,24.0,19.0,18.0,2.0,0.0,1.0
REAL SOCIEDAD,GETAFE,2-1,1-0,5.9,6.8,5.0,50,50,3.0,7.0,11.0,1.0,5.0,15.0,70.0,35.0,44.0,17.0,2.0,0.0,0.0,2.0,3.0,12.0,7.0,7.0,22.0,63.0,15.0,11.0,14.0,3.0,0.0,0.0
VILLARREAL,HUESCA,1-1,1-0,4.9,5.6,6.6,47,53,9.0,5.0,18.0,4.0,0.0,24.0,77.0,22.0,31.0,15.0,5.0,0.0,0.0,8.0,3.0,14.0,3.0,1.0,21.0,77.0,22.0,18.0,22.0,2.0,0.0,1.0
RAYO VALLECANO,REAL MADRID,1-0,1-0,3.9,7.4,4.9,49,51,3.0,5.0,12.0,4.0,6.0,40.0,81.0,19.0,14.0,21.0,2.0,0.0,0.0,3.0,3.0,9.0,3.0,6.0,25.0,82.0,13.0,17.0,6.0,5.0,0.0,0.0
REAL BETIS,ESPANYOL,1-1,0-1,5.3,6.0,6.3,53,47,8.0,5.0,18.0,5.0,6.0,22.0,85.0,15.0,12.0,16.0,4.0,0.0,0.0,6.0,4.0,10.0,0.0,5.0,14.0,82.0,16.0,27.0,14.0,1.0,0.0,0.0
SEVILLA FC,LEGANÉS,0-3,0-2,5.0,5.3,7.6,64,36,3.0,3.0,7.0,1.0,3.0,34.0,80.0,17.0,15.0,11.0,1.0,0.0,0.0,3.0,5.0,9.0,1.0,4.0,25.0,67.0,32.0,43.0,23.0,1.0,0.0,0.0
LEVANTE,RAYO VALLECANO,4-1,2-0,7.1,6.9,4.1,35,65,4.0,7.0,11.0,1.0,6.0,11.0,65.0,17.0,23.0,17.0,1.0,0.0,0.0,10.0,3.0,20.0,7.0,7.0,22.0,83.0,9.0,11.0,12.0,3.0,1.0,0.0
ESPANYOL,ATLETICO MADRID,3-0,1-0,5.7,7.8,5.1,50,50,4.0,5.0,11.0,2.0,5.0,18.0,85.0,12.0,22.0,11.0,1.0,0.0,0.0,3.0,3.0,11.0,5.0,6.0,11.0,85.0,9.0,14.0,14.0,2.0,0.0,0.0
ALAVÉS,REAL SOCIEDAD,0-1,0-1,3.6,6.2,6.0,50,50,9.0,6.0,18.0,3.0,13.0,25.0,73.0,35.0,19.0,7.0,1.0,0.0,0.0,4.0,2.0,9.0,3.0,6.0,20.0,73.0,21.0,41.0,22.0,3.0,0.0,0.0
CELTA,BARCELONA,2-0,0-0,5.0,7.7,4.7,35,65,5.0,6.0,14.0,3.0,11.0,14.0,83.0,14.0,21.0,11.0,1.0,0.0,0.0,5.0,1.0,8.0,2.0,1.0,21.0,90.0,9.0,17.0,13.0,5.0,0.0,0.0
GETAFE,GIRONA,2-0,1-0,4.0,6.8,4.9,41,59,5.0,8.0,13.0,0.0,1.0,33.0,66.0,32.0,15.0,15.0,3.0,0.0,0.0,2.0,2.0,4.0,0.0,3.0,26.0,75.0,20.0,16.0,13.0,3.0,0.0,1.0
EIBAR,REAL BETIS,1-0,1-0,4.8,6.4,5.5,46,54,6.0,6.0,14.0,2.0,11.0,19.0,73.0,24.0,31.0,15.0,3.0,0.0,0.0,6.0,6.0,12.0,0.0,8.0,34.0,74.0,16.0,28.0,7.0,2.0,0.0,0.0
REAL MADRID,VILLARREAL,3-2,2-1,9.9,7.2,5.4,60,40,8.0,11.0,24.0,5.0,8.0,19.0,88.0,3.0,11.0,9.0,0.0,0.0,0.0,7.0,7.0,15.0,1.0,3.0,16.0,85.0,9.0,22.0,14.0,3.0,0.0,0.0
VALLADOLID,ATHLETIC,1-0,1-0,3.0,6.3,5.2,40,60,6.0,3.0,10.0,1.0,1.0,17.0,67.0,23.0,10.0,14.0,5.0,0.0,0.0,6.0,1.0,9.0,2.0,3.0,20.0,77.0,32.0,12.0,22.0,5.0,0.0,0.0
HUESCA,VALENCIA,2-6,0-5,8.5,4.3,7.9,51,49,15.0,4.0,24.0,5.0,7.0,21.0,82.0,19.0,16.0,10.0,2.0,0.0,0.0,2.0,7.0,10.0,1.0,5.0,9.0,83.0,11.0,23.0,9.0,1.0,0.0,0.0
ATLETICO MADRID,SEVILLA FC,1-1,1-0,5.1,5.8,6.5,48,52,5.0,4.0,11.0,2.0,5.0,17.0,86.0,15.0,12.0,16.0,5.0,0.0,0.0,4.0,5.0,11.0,2.0,7.0,15.0,86.0,9.0,18.0,12.0,4.0,0.0,0.0
ATHLETIC,CELTA,3-1,3-0,5.6,6.7,5.1,52,48,1.0,4.0,8.0,3.0,3.0,18.0,83.0,29.0,17.0,16.0,4.0,0.0,0.0,1.0,2.0,4.0,1.0,3.0,17.0,79.0,22.0,16.0,18.0,3.0,0.0,0.0
